Title,Artist Name,Year Created,Url,Refrence No
Azalea indica (hybrida) Charles Enke (1854-1896),"Charles Antoine Lemaire (French, 1800-1871)",1854-1896,https://artvee.com/dl/azalea-indica-hybrida-charles-enke/,51656pl.jpg
Camellia Clodia (1854-1896),"Charles Antoine Lemaire (French, 1800-1871)",1854-1896,https://artvee.com/dl/camellia-clodia/,51712pl.jpg
After the Rains (ca. 1861–1897),"Florence Peel (English, active 1857 - 1869)",ca. 1861–1897,https://artvee.com/dl/after-the-rains/,50126pl.jpg
Campylobotrys Ghiesbreghtii (1854-1896),"Charles Antoine Lemaire (French, 1800-1871)",1854-1896,https://artvee.com/dl/campylobotrys-ghiesbreghtii/,51759pl.jpg
Grass (1840),"John Stevens Henslow (English, 1796 – 1861)",1840,https://artvee.com/dl/grass/,50715pl.jpg
Fuchsia (1852-1861),Anonymous,1852-1861,https://artvee.com/dl/fuchsia/,51159pl.jpg
Calochorti Spec . Div. (1872-1881),"Arentina Hendrica Arendsen (Dutch, 1836 - 1915)",1872-1881,https://artvee.com/dl/calochorti-spec-div/,50372pl.jpg
Pelargoniums (1852-1861),Anonymous,1852-1861,https://artvee.com/dl/pelargoniums/,51177pl.jpg
Devilsclub. (Echinopanax horridum) (1925),"Mary Vaux Walcott (American, 1860-1940)",1925,https://artvee.com/dl/devilsclub-echinopanax-horridum/,51461pl.jpg
Ilex Paraguensis (miniatute branch with white flowers) (1837),"Aylmer Bourke Lambert (English, 1761 – 1842)",1837,https://artvee.com/dl/ilex-paraguensis-miniatute-branch-with-white-flowers/,50020pl.jpg
Cyrtanthus Rotundilobus (1921),"Illtyd Buller Pole-Evans (South African, 1879-1968)",1921,https://artvee.com/dl/cyrtanthus-rotundilobus/,51369pl.jpg
Aquarelle d’une branche de cerisier,"Alice Bailly (Swiss, 1872-1938)",None,https://artvee.com/dl/aquarelle-dune-branche-de-cerisier/,53240pl.jpg
Camellia Souvenir d’Emile Defresne (1854-1896),"Charles Antoine Lemaire (French, 1800-1871)",1854-1896,https://artvee.com/dl/camellia-souvenir-demile-defresne/,51751pl.jpg
Camellia Madame Cachet (1854-1896),"Charles Antoine Lemaire (French, 1800-1871)",1854-1896,https://artvee.com/dl/camellia-madame-cachet/,51733pl.jpg
"Chrysanthemum – Golden Queen, Prince Albert (1852-1861)",Anonymous,1852-1861,https://artvee.com/dl/chrysanthemum-golden-queen-prince-albert/,51133pl.jpg
Ceanothus floribundus (1854-1896),"Charles Antoine Lemaire (French, 1800-1871)",1854-1896,https://artvee.com/dl/ceanothus-floribundus/,51773pl.jpg
Hessea cinnamomea (L’Hérit.) Durand & Schinz. (umbrella lily) (1777 - 1786),"Robert Jacob Gordon (Dutch, 1743 – 1795)",1777 - 1786,https://artvee.com/dl/hessea-cinnamomea-lherit-durand-schinz-umbrella-lily/,53152pl.jpg
Quakerladies. (Houstonia caerulea) (1925),"Mary Vaux Walcott (American, 1860-1940)",1925,https://artvee.com/dl/quakerladies-houstonia-caerulea/,51493pl.jpg
Crimson and Yellow Vanda (1815-1819),"Sydenham Edwards (English, 1768-1819)",1815-1819,https://artvee.com/dl/crimson-and-yellow-vanda/,54024pl.jpg
Rosa Pimpinellifolia Flore Variegato (1817 - 1824),"Pierre Joseph Redouté (French, 1759-1840)",1817 - 1824,https://artvee.com/dl/rosa-pimpinellifolia-flore-variegato/,53676pl.jpg
Lachenalia aloides (L.f.) Engl. var. quadricolor (Opal flower) (1777 - 1786),"Robert Jacob Gordon (Dutch, 1743 – 1795)",1777 - 1786,https://artvee.com/dl/lachenalia-aloides-l-f-engl-var-quadricolor-opal-flower/,53163pl.jpg
Studien nach der Natur (1920),"Josef Wawra (Austrian, 1893-1935)",1920,https://artvee.com/dl/studien-nach-der-natur/,52753pl.jpg
Iris chrysographes (1913),"William Rickatson Dykes (English, 1877-1925)",1913,https://artvee.com/dl/iris-chrysographes/,52147pl.jpg
Chrysanthème 2 (1896),"Maurice Pillard Verneuil (French, 1869-1942)",1896,https://artvee.com/dl/chrysantheme-2/,50217pl.jpg
Camellia Cariotta Peloso (hybr.) (1854-1896),"Charles Antoine Lemaire (French, 1800-1871)",1854-1896,https://artvee.com/dl/camellia-cariotta-peloso-hybr/,51710pl.jpg
Rosa Centifolia Mutabilis (1817 - 1824),"Pierre Joseph Redouté (French, 1759-1840)",1817 - 1824,https://artvee.com/dl/rosa-centifolia-mutabilis/,53585pl.jpg
Floral design for printed textile Pl VII (1800–1818),Anonymous,1800–1818,https://artvee.com/dl/floral-design-for-printed-textile-pl-vii/,104133ab.jpg
Illustrations and descriptions of the plants which compose the natural order Camellieae Pl.39 (1831),"Alfred Chandler (English, 1804-1896)",1831,https://artvee.com/dl/illustrations-and-descriptions-of-the-plants-which-compose-the-natural-order-camellieae-pl-39/,915538il.jpg
Bell Flower (circa 1915),"Hannah Borger Overbeck (American, 1870 – 1931)",circa 1915,https://artvee.com/dl/bell-flower/,52696pl.jpg
Rose twig – rosa centifolia (1820-1829),"Henryka Beyer (German, 1782-1855)",1820-1829,https://artvee.com/dl/rose-twig-rosa-centifolia/,51351pl.jpg
Lily of the valley (1937),"Lafayette F. Cargill (American, 20th Century)",1937,https://artvee.com/dl/lily-of-the-valley-3/,53301pl.jpg
Azalea indica (hybrida) gigantiflora (1854-1896),"Charles Antoine Lemaire (French, 1800-1871)",1854-1896,https://artvee.com/dl/azalea-indica-hybrida-gigantiflora/,51658pl.jpg
Pomme (Calville) Garibaldi (1854-1896),"Charles Antoine Lemaire (French, 1800-1871)",1854-1896,https://artvee.com/dl/pomme-calville-garibaldi/,51981pl.jpg
Scarlet Grevillea (1815-1819),"Sydenham Edwards (English, 1768-1819)",1815-1819,https://artvee.com/dl/scarlet-grevillea/,54773pl.jpg
Rhododendrum Grand Duc de Bade (1854-1896),"Charles Antoine Lemaire (French, 1800-1871)",1854-1896,https://artvee.com/dl/rhododendrum-grand-duc-de-bade/,52011pl.jpg
Sword-leaved Angrec (1815-1819),"Sydenham Edwards (English, 1768-1819)",1815-1819,https://artvee.com/dl/sword-leaved-angrec/,54959pl.jpg
Choix des plus belles fleurs pl 012 (1827),"Pierre Joseph Redouté (French, 1759-1840)",1827,https://artvee.com/dl/choix-des-plus-belles-fleurs-pl-012/,53447pl.jpg
Alocasia metallica (1854-1896),"Charles Antoine Lemaire (French, 1800-1871)",1854-1896,https://artvee.com/dl/alocasia-metallica/,51621pl.jpg
Masdevallia lindeni var grandiflora (1885-1906),"Jean Jules Linden (Belgian, 1817-1898)",1885-1906,https://artvee.com/dl/masdevallia-lindeni-var-grandiflora/,53020pl.jpg
Rosa Indica Acuminata (1817 - 1824),"Pierre Joseph Redouté (French, 1759-1840)",1817 - 1824,https://artvee.com/dl/rosa-indica-acuminata/,53635pl.jpg
Sedum fabarium (1854-1896),"Charles Antoine Lemaire (French, 1800-1871)",1854-1896,https://artvee.com/dl/sedum-fabarium/,52050pl.jpg
Anthurium leuconeurum (1854-1896),"Charles Antoine Lemaire (French, 1800-1871)",1854-1896,https://artvee.com/dl/anthurium-leuconeurum/,51635pl.jpg
Geranium sauvage 3 (1896),"Maurice Pillard Verneuil (French, 1869-1942)",1896,https://artvee.com/dl/geranium-sauvage-3/,50233pl.jpg
Golden Pippin (1811),"Thomas Andrew Knight (English, 1759–1838)",1811,https://artvee.com/dl/golden-pippin/,50308pl.jpg
Ada aurantiaca (1885-1906),"Jean Jules Linden (Belgian, 1817-1898)",1885-1906,https://artvee.com/dl/ada-aurantiaca-2/,52926pl.jpg
Roos (Rosa) (1790 - 1799),"Jan Anton Garemyn (Flemish, 1712-1799)",1790 - 1799,https://artvee.com/dl/roos-rosa/,52899pl.jpg
Amaryllis Belladonna (1872-1881),"Arentina Hendrica Arendsen (Dutch, 1836 - 1915)",1872-1881,https://artvee.com/dl/amaryllis-belladonna/,50365pl.jpg
Orchid (1906),"Jan Ciągliński (Polish, 1858 - 1913)",1906,https://artvee.com/dl/orchid-2/,53263pl.jpg
Cyclamen (1896),"Maurice Pillard Verneuil (French, 1869-1942)",1896,https://artvee.com/dl/cyclamen/,50228pl.jpg
American Holly. Ilex opaca (1925),"Mary Vaux Walcott (American, 1860-1940)",1925,https://artvee.com/dl/american-holly-ilex-opaca/,52217pl.jpg
Cypripedium concolor (1854-1896),"Charles Antoine Lemaire (French, 1800-1871)",1854-1896,https://artvee.com/dl/cypripedium-concolor-2/,51811pl.jpg
Lady Amherst’s Grobya (1815-1819),"Sydenham Edwards (English, 1768-1819)",1815-1819,https://artvee.com/dl/lady-amhersts-grobya/,54326pl.jpg
Sword-leaved Cymbidium (1815-1819),"Sydenham Edwards (English, 1768-1819)",1815-1819,https://artvee.com/dl/sword-leaved-cymbidium/,54960pl.jpg
Distels (in or before 1893),"Willem Wenckebach (Dutch, 1860–1937)",in or before 1893,https://artvee.com/dl/distels/,53217pl.jpg
Amaryllis Equestris (Major) (1834),"Priscilla Susan Bury (English, 1799 – 1872)",1834,https://artvee.com/dl/amaryllis-equestris-major/,50597pl.jpg
Alstroemeria Aurantiaca (1872-1881),"Arentina Hendrica Arendsen (Dutch, 1836 - 1915)",1872-1881,https://artvee.com/dl/alstroemeria-aurantiaca/,50363pl.jpg
Bunchberry (flower). Cornus canadensis (1925),"Mary Vaux Walcott (American, 1860-1940)",1925,https://artvee.com/dl/bunchberry-flower-cornus-canadensis/,52251pl.jpg
"Keika hyakugiku, Pl.28 (1893)","Keika Hasegawa (Japanese, Active 1892 - 1905)",1893,https://artvee.com/dl/keika-hyakugiku-pl-28/,50761pl.jpg
Illustrations and descriptions of the plants which compose the natural order Camellieae Pl.20 (1831),"Alfred Chandler (English, 1804-1896)",1831,https://artvee.com/dl/illustrations-and-descriptions-of-the-plants-which-compose-the-natural-order-camellieae-pl-20/,915519il.jpg
Longleaf Pine. Pinus palustris (1925),"Mary Vaux Walcott (American, 1860-1940)",1925,https://artvee.com/dl/longleaf-pine-pinus-palustris/,52349pl.jpg
Choix des plus belles fleurs pl 110 (1827),"Pierre Joseph Redouté (French, 1759-1840)",1827,https://artvee.com/dl/choix-des-plus-belles-fleurs-pl-110/,53545pl.jpg
Fritillaria Meleagris. (1872-1881),"Arentina Hendrica Arendsen (Dutch, 1836 - 1915)",1872-1881,https://artvee.com/dl/fritillaria-meleagris/,50390pl.jpg
Green-leaved Air plant (1815-1819),"Sydenham Edwards (English, 1768-1819)",1815-1819,https://artvee.com/dl/green-leaved-air-plant/,54242pl.jpg
"Rose, Souvenir d’Elise (1852-1861)",Anonymous,1852-1861,https://artvee.com/dl/rose-souvenir-delise/,51194pl.jpg
Iris Hartwegii (1913),"William Rickatson Dykes (English, 1877-1925)",1913,https://artvee.com/dl/iris-hartwegii/,52154pl.jpg
Single Early Tulips 2 (1872-1881),"Arentina Hendrica Arendsen (Dutch, 1836 - 1915)",1872-1881,https://artvee.com/dl/single-early-tulips-2/,50468pl.jpg
Sweetest Evening Stock (1815-1819),"Sydenham Edwards (English, 1768-1819)",1815-1819,https://artvee.com/dl/sweetest-evening-stock/,54945pl.jpg
Hepatica. Hepatica americana (1925),"Mary Vaux Walcott (American, 1860-1940)",1925,https://artvee.com/dl/hepatica-hepatica-americana/,52331pl.jpg
Beautiful Lemonia (1815-1819),"Sydenham Edwards (English, 1768-1819)",1815-1819,https://artvee.com/dl/beautiful-lemonia/,53844pl.jpg
"Michelia Cathcartii, H.f. et T. (1855)","Walter Fitch Hood (Scottish, 1817 – 1892)",1855,https://artvee.com/dl/michelia-cathcartii-h-f-et-t/,50346pl.jpg
"Bloeiende chrysant, in een vaasje (1872 - 1950)","Barbara Elisabeth van Houten (Dutch, 1863 - 1950)",1872 - 1950,https://artvee.com/dl/bloeiende-chrysant-in-een-vaasje/,52803pl.jpg
Prunus (sinensis) japonica (1854-1896),"Charles Antoine Lemaire (French, 1800-1871)",1854-1896,https://artvee.com/dl/prunus-sinensis-japonica/,51987pl.jpg
Rosa damascena (1799),"Mary Lawrance (English, 1776 - 1831)",1799,https://artvee.com/dl/rosa-damascena/,50792pl.jpg
Choix des plus belles fleurs pl 041 (1827),"Pierre Joseph Redouté (French, 1759-1840)",1827,https://artvee.com/dl/choix-des-plus-belles-fleurs-pl-041/,53476pl.jpg
Iris bucharica (1913),"William Rickatson Dykes (English, 1877-1925)",1913,https://artvee.com/dl/iris-bucharica/,52145pl.jpg
Bronzebells. (Stenanthium occidentale) (1925),"Mary Vaux Walcott (American, 1860-1940)",1925,https://artvee.com/dl/bronzebells-stenanthium-occidentale/,51454pl.jpg
Hollyhock And China Rose (1847),"James Ackerman (American, 1816-1864)",1847,https://artvee.com/dl/hollyhock-and-china-rose/,50704pl.jpg
Trowel-lipped Oncidium (1815-1819),"Sydenham Edwards (English, 1768-1819)",1815-1819,https://artvee.com/dl/trowel-lipped-oncidium/,55129pl.jpg
"Hodgsonia Heteroclita, Hook. fil. et Thoms. (Female plant). (1855)","Walter Fitch Hood (Scottish, 1817 – 1892)",1855,https://artvee.com/dl/hodgsonia-heteroclita-hook-fil-et-thoms-female-plant/,50339pl.jpg
Capucine Tom Pouce (1854-1896),"Charles Antoine Lemaire (French, 1800-1871)",1854-1896,https://artvee.com/dl/capucine-tom-pouce/,51760pl.jpg
Lily (1920s),"Sakai Hōitsu (Japanese, 1761-1828)",1920s,https://artvee.com/dl/lily-2/,52742pl.jpg
Pinus sabiniana = Great prickly-coned pine. [Digger pine] (1837),"Aylmer Bourke Lambert (English, 1761 – 1842)",1837,https://artvee.com/dl/pinus-sabiniana-great-prickly-coned-pine-digger-pine/,50057pl.jpg
Persimmon (1920s),"Sakai Hōitsu (Japanese, 1761-1828)",1920s,https://artvee.com/dl/persimmon-2/,52746pl.jpg
Caladium (variétés ou espèces nouvelles de) (1854-1896),"Charles Antoine Lemaire (French, 1800-1871)",1854-1896,https://artvee.com/dl/caladium-varietes-ou-especes-nouvelles-de/,51687pl.jpg
Sonnenblumen,"Anton Nowak (Austrian, 1865-1932)",None,https://artvee.com/dl/sonnenblumen/,51311pl.jpg
Rosa provincialisa (1799),"Mary Lawrance (English, 1776 - 1831)",1799,https://artvee.com/dl/rosa-provincialisa/,50812pl.jpg
Wild Flowers,"John Henry Twachtman (American, 1853-1902)",None,https://artvee.com/dl/wild-flowers/,51054pl.jpg
Begonia eximia (1854-1896),"Charles Antoine Lemaire (French, 1800-1871)",1854-1896,https://artvee.com/dl/begonia-eximia/,51669pl.jpg
Gladiolus (1852-1861),Anonymous,1852-1861,https://artvee.com/dl/gladiolus/,51163pl.jpg
Nymphaea coerulea [Nymphaea nouchali] (1817),"Clemenz Heinrich Wehdemann (German, 1762 - 1835)",1817,https://artvee.com/dl/nymphaea-coerulea-nymphaea-nouchali/,50103pl.jpg
Nootka Raspberry (1815-1819),"Sydenham Edwards (English, 1768-1819)",1815-1819,https://artvee.com/dl/nootka-raspberry/,54578pl.jpg
Camellia Virginia Franco (1854-1896),"Charles Antoine Lemaire (French, 1800-1871)",1854-1896,https://artvee.com/dl/camellia-virginia-franco/,51757pl.jpg
Eucomis punctata [Eucomis autumnalis] (1817),"Clemenz Heinrich Wehdemann (German, 1762 - 1835)",1817,https://artvee.com/dl/eucomis-punctata-eucomis-autumnalis/,50092pl.jpg
Floral design for printed textile Pl XXVI (1800–1818),Anonymous,1800–1818,https://artvee.com/dl/floral-design-for-printed-textile-pl-xxvi/,104155ab.jpg
Todea (Leptopteris) superba (1854-1896),"Charles Antoine Lemaire (French, 1800-1871)",1854-1896,https://artvee.com/dl/todea-leptopteris-superba/,52076pl.jpg
Flower (19th century),Anonymous,19th century,https://artvee.com/dl/flower-18/,53410pl.jpg
Imantophyllum Miniatum (1872-1881),"Arentina Hendrica Arendsen (Dutch, 1836 - 1915)",1872-1881,https://artvee.com/dl/imantophyllum-miniatum/,50418pl.jpg
Anomatheca Cruenta . 2 Vieusseuxia Pavonia (Iris Pavonia -Morea Pavonia) (1872-1881),"Arentina Hendrica Arendsen (Dutch, 1836 - 1915)",1872-1881,https://artvee.com/dl/anomatheca-cruenta-2-vieusseuxia-pavonia-iris-pavonia-morea-pavonia/,50370pl.jpg
Fantastic Flowers (ca. 1795),"Anne Allen (French, active 1790s)",ca. 1795,https://artvee.com/dl/fantastic-flowers/,52682pl.jpg
Various-leaved Lobelia (1815-1819),"Sydenham Edwards (English, 1768-1819)",1815-1819,https://artvee.com/dl/various-leaved-lobelia/,55190pl.jpg
Muurbloem (Erysimum cheiri) (1790 - 1799),"Jan Anton Garemyn (Flemish, 1712-1799)",1790 - 1799,https://artvee.com/dl/muurbloem-erysimum-cheiri/,52896pl.jpg
Illustrations and descriptions of the plants which compose the natural order Camellieae Pl.07 (1831),"Alfred Chandler (English, 1804-1896)",1831,https://artvee.com/dl/illustrations-and-descriptions-of-the-plants-which-compose-the-natural-order-camellieae-pl-07/,915506il.jpg
"Ranunculus. Queen, Exhibition, Victor (1852-1861)",Anonymous,1852-1861,https://artvee.com/dl/ranunculus-queen-exhibition-victor/,51186pl.jpg
"Massif De Fleurs, Jardin Du Petit Gennevilliers (1884)","Gustave Caillebotte (French, 1848-1894)",1884,https://artvee.com/dl/massif-de-fleurs-jardin-du-petit-gennevilliers/,52123pl.jpg
Roses (1799–1807),"Robert John Thornton (English, 1768-1837)",1799–1807,https://artvee.com/dl/roses-7/,50838pl.jpg
Lelies (1873 - 1932),"Wilhelmus Johannes Steenhoff (Dutch, 1873 - 1932)",1873 - 1932,https://artvee.com/dl/lelies/,53204pl.jpg
Rosa Myriacantha (1817 - 1824),"Pierre Joseph Redouté (French, 1759-1840)",1817 - 1824,https://artvee.com/dl/rosa-myriacantha/,53669pl.jpg
Lycaste costata (1885-1906),"Jean Jules Linden (Belgian, 1817-1898)",1885-1906,https://artvee.com/dl/lycaste-costata/,53017pl.jpg
Flowers and Chinoiserie (18th century),Anonymous,18th century,https://artvee.com/dl/flowers-and-chinoiserie/,51535pl.jpg
"A. Vaccinium Salignum, H.f. et T. ; B. Vaccinium Serpens, H.f. et T. (1855)","Walter Fitch Hood (Scottish, 1817 – 1892)",1855,https://artvee.com/dl/a-vaccinium-salignum-h-f-et-t-b-vaccinium-serpens-h-f-et-t/,50329pl.jpg
Sirih of betelblad (1786),"Jan Brandes (Dutch, 1743-1808)",1786,https://artvee.com/dl/sirih-of-betelblad/,52913pl.jpg
Fremontia californica (1854-1896),"Charles Antoine Lemaire (French, 1800-1871)",1854-1896,https://artvee.com/dl/fremontia-californica/,51849pl.jpg
Petiveria (1750-1773),"Georg Dionysius Ehret (German, 1708-1770)",1750-1773,https://artvee.com/dl/petiveria/,52638pl.jpg
Rosa Gallica Purpurea Velutina (1817 - 1824),"Pierre Joseph Redouté (French, 1759-1840)",1817 - 1824,https://artvee.com/dl/rosa-gallica-purpurea-velutina/,53625pl.jpg
Western Azalea (1915),"Margaret Armstrong (American, 1867-1944)",1915,https://artvee.com/dl/western-azalea/,51438pl.jpg
One-sided Dendrobium (1815-1819),"Sydenham Edwards (English, 1768-1819)",1815-1819,https://artvee.com/dl/one-sided-dendrobium/,54590pl.jpg
"Rheum Nobile, H.f.and T. (1855)","Walter Fitch Hood (Scottish, 1817 – 1892)",1855,https://artvee.com/dl/rheum-nobile-h-f-and-t/,50349pl.jpg
Burning Bush (circa 1915),"Hannah Borger Overbeck (American, 1870 – 1931)",circa 1915,https://artvee.com/dl/burning-bush/,52698pl.jpg
Study of a Plant (1712–74),"Christian Wilhelm Ernst Dietrich (German, 1712-1774)",1712–74,https://artvee.com/dl/study-of-a-plant/,52116pl.jpg
Irises (1925 - 1936),"Ohara Koson (Japanese, 1877-1945)",1925 - 1936,https://artvee.com/dl/irises-3/,700937an.jpg
Bristle-tipped Iris (1815-1819),"Sydenham Edwards (English, 1768-1819)",1815-1819,https://artvee.com/dl/bristle-tipped-iris/,53898pl.jpg
Double Bladderpod (fruit). Physaria didymocarpa (1925),"Mary Vaux Walcott (American, 1860-1940)",1925,https://artvee.com/dl/double-bladderpod-fruit-physaria-didymocarpa/,52285pl.jpg
Azalea (indica) Reine des Pays-Bas (1854-1896),"Charles Antoine Lemaire (French, 1800-1871)",1854-1896,https://artvee.com/dl/azalea-indica-reine-des-pays-bas/,51650pl.jpg
Alpine Rose on a Mountain Slope,"Andreas Lach (Austrian, 1817 - 1882)",None,https://artvee.com/dl/alpine-rose-on-a-mountain-slope/,53244pl.jpg
Bur-forget-me-not. Lappula diffusa (1925),"Mary Vaux Walcott (American, 1860-1940)",1925,https://artvee.com/dl/bur-forget-me-not-lappula-diffusa/,52253pl.jpg
Studies van zonnebloemen en dialtia (1677 - 1755),"Elias van Nijmegen (Dutch, 1667 - 1755)",1677 - 1755,https://artvee.com/dl/studies-van-zonnebloemen-en-dialtia/,52848pl.jpg
Flowers in a Bottle (1674),"Dirck de Bray (Dutch, 1635 – 1694)",1674,https://artvee.com/dl/flowers-in-a-bottle/,52830pl.jpg
Dull-coloured Dendrobium (1815-1819),"Sydenham Edwards (English, 1768-1819)",1815-1819,https://artvee.com/dl/dull-coloured-dendrobium/,54117pl.jpg
Lily Of The Valley (1840),"John Stevens Henslow (English, 1796 – 1861)",1840,https://artvee.com/dl/lily-of-the-valley/,50719pl.jpg
Ixia patens Aiton (1793),"Hendrik Schwegman (Dutch, 1761–1816)",1793,https://artvee.com/dl/ixia-patens-aiton/,50983pl.jpg
Anoectochilus Setaceus (1867-1870),"Edward Joseph Lowe (English, 1825 – 1900)",1867-1870,https://artvee.com/dl/anoectochilus-setaceus/,50549pl.jpg
Camellia Constantin Trétiakoff (hybr.) (1854-1896),"Charles Antoine Lemaire (French, 1800-1871)",1854-1896,https://artvee.com/dl/camellia-constantin-tretiakoff-hybr/,51715pl.jpg
Floral design for printed textile Pl VIII (1800–1818),Anonymous,1800–1818,https://artvee.com/dl/floral-design-for-printed-textile-pl-viii/,104134ab.jpg
Tulip Grand Roy de France (1728),"Jan Laurensz. van der Vinne (Dutch, 1699-1753)",1728,https://artvee.com/dl/tulip-grand-roy-de-france/,52918pl.jpg
Choix des plus belles fleurs pl 046 (1827),"Pierre Joseph Redouté (French, 1759-1840)",1827,https://artvee.com/dl/choix-des-plus-belles-fleurs-pl-046/,53481pl.jpg
Choix des plus belles fleurs pl 067 (1827),"Pierre Joseph Redouté (French, 1759-1840)",1827,https://artvee.com/dl/choix-des-plus-belles-fleurs-pl-067/,53502pl.jpg
Rosa Indica Subalba (1817 - 1824),"Pierre Joseph Redouté (French, 1759-1840)",1817 - 1824,https://artvee.com/dl/rosa-indica-subalba/,53646pl.jpg
Dendrobium dixanthum (1854-1896),"Charles Antoine Lemaire (French, 1800-1871)",1854-1896,https://artvee.com/dl/dendrobium-dixanthum/,51820pl.jpg
Bloemstudies van afrikaantjes (1677 - 1755),"Elias van Nijmegen (Dutch, 1667 - 1755)",1677 - 1755,https://artvee.com/dl/bloemstudies-van-afrikaantjes/,52835pl.jpg
"Camellia, Countess of Derby (1852-1861)",Anonymous,1852-1861,https://artvee.com/dl/camellia-countess-of-derby/,51130pl.jpg
Ladder Gentian. Gentiana acuta (1925),"Mary Vaux Walcott (American, 1860-1940)",1925,https://artvee.com/dl/ladder-gentian-gentiana-acuta/,52338pl.jpg
Odontoglossum Halli (1854-1896),"Charles Antoine Lemaire (French, 1800-1871)",1854-1896,https://artvee.com/dl/odontoglossum-halli/,51931pl.jpg
Hyacinths. D.R.Noble Par Merite. 2. Sw Mont Blanc (1872-1881),"Arentina Hendrica Arendsen (Dutch, 1836 - 1915)",1872-1881,https://artvee.com/dl/hyacinths-d-r-noble-par-merite-2-sw-mont-blanc/,50411pl.jpg
Large Flowering Sensitive Plant. (1799–1807),"Robert John Thornton (English, 1768-1837)",1799–1807,https://artvee.com/dl/large-flowering-sensitive-plant-2/,50835pl.jpg
Scutellaria Mociniana (1854-1896),"Charles Antoine Lemaire (French, 1800-1871)",1854-1896,https://artvee.com/dl/scutellaria-mociniana/,52049pl.jpg
Whitebark Pine. Pinus albicaulis (1925),"Mary Vaux Walcott (American, 1860-1940)",1925,https://artvee.com/dl/whitebark-pine-pinus-albicaulis/,52506pl.jpg
Shewy Guettarda (1815-1819),"Sydenham Edwards (English, 1768-1819)",1815-1819,https://artvee.com/dl/shewy-guettarda/,54803pl.jpg
Burchell’s Tritoma (1815-1819),"Sydenham Edwards (English, 1768-1819)",1815-1819,https://artvee.com/dl/burchells-tritoma/,53922pl.jpg
Red Rose (1937),"Lafayette F. Cargill (American, 20th Century)",1937,https://artvee.com/dl/red-rose/,53310pl.jpg
Flame Azalea. (Azalea lutea) (1925),"Mary Vaux Walcott (American, 1860-1940)",1925,https://artvee.com/dl/flame-azalea-azalea-lutea/,51463pl.jpg
Lady Harriot Stapleton’s Highclere Azalea (1815-1819),"Sydenham Edwards (English, 1768-1819)",1815-1819,https://artvee.com/dl/lady-harriot-stapletons-highclere-azalea/,54329pl.jpg
Illustrations and descriptions of the plants which compose the natural order Camellieae Pl.05 (1831),"Alfred Chandler (English, 1804-1896)",1831,https://artvee.com/dl/illustrations-and-descriptions-of-the-plants-which-compose-the-natural-order-camellieae-pl-05/,915504il.jpg
Studies van veldbloemen (1837),"Pieter Ernst Hendrik Praetorius (Dutch, 1791-1876)",1837,https://artvee.com/dl/studies-van-veldbloemen/,53124pl.jpg
Large Blue Mexican Sage (1815-1819),"Sydenham Edwards (English, 1768-1819)",1815-1819,https://artvee.com/dl/large-blue-mexican-sage/,54336pl.jpg
Primula cortusoides var. grandiflora (1854-1896),"Charles Antoine Lemaire (French, 1800-1871)",1854-1896,https://artvee.com/dl/primula-cortusoides-var-grandiflora/,51984pl.jpg
Red Willowweed. Epilobium latifolium (1925),"Mary Vaux Walcott (American, 1860-1940)",1925,https://artvee.com/dl/red-willowweed-epilobium-latifolium/,52422pl.jpg
"Vlinders, een slang en een schildpad rondom een bloeiende agave (1620 - 1720)","Maria Monninckx (Dutch, 1673-1757)",1620 - 1720,https://artvee.com/dl/vlinders-een-slang-en-een-schildpad-rondom-een-bloeiende-agave/,53114pl.jpg
Narcissus 3 (1872-1881),"Arentina Hendrica Arendsen (Dutch, 1836 - 1915)",1872-1881,https://artvee.com/dl/narcissus-3/,50449pl.jpg
Rosa Gallica Maheka (Flore Subsimplici) (1817 - 1824),"Pierre Joseph Redouté (French, 1759-1840)",1817 - 1824,https://artvee.com/dl/rosa-gallica-maheka-flore-subsimplici/,53622pl.jpg
"Pelargonium, 1.Beauty of St.John’s Wood. 2.Exquisite (1852-1861)",Anonymous,1852-1861,https://artvee.com/dl/pelargonium-1-beauty-of-st-johns-wood-2-exquisite/,51174pl.jpg
Iris (1741 - 1795),"Cornelis van Noorde (Dutch, 1731-1795)",1741 - 1795,https://artvee.com/dl/iris-11/,52818pl.jpg
Lilies (1900 - 1930),"Ohara Koson (Japanese, 1877-1945)",1900 - 1930,https://artvee.com/dl/lilies-3/,700954an.jpg
Aquilegia glandulosa (1852-1861),Anonymous,1852-1861,https://artvee.com/dl/aquilegia-glandulosa/,51119pl.jpg
Bloeiende frederiksbloem (Asclepias curassavica) (1668 - 1729),"Laurens Vincentsz. van der Vinne (Dutch, 1658-1729)",1668 - 1729,https://artvee.com/dl/bloeiende-frederiksbloem-asclepias-curassavica/,53097pl.jpg
Lilium Testaceum (1872-1881),"Arentina Hendrica Arendsen (Dutch, 1836 - 1915)",1872-1881,https://artvee.com/dl/lilium-testaceum/,50441pl.jpg
Caprifico (1817-1839),"Giorgio Gallesio (Italian, 1772-1839)",1817-1839,https://artvee.com/dl/caprifico/,50142pl.jpg
Lanceleaf Paintbrush. Castilleja lancifolia (1925),"Mary Vaux Walcott (American, 1860-1940)",1925,https://artvee.com/dl/lanceleaf-paintbrush-castilleja-lancifolia/,52340pl.jpg
